鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
中和區,房地(土地+建物),新北市中和區民樂路1~30號,8.86,其他,,,1090202,土地1建物1車位0,十三層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,940426.0,99.94,2,2,2,有,有,11800000,118071.0,,0.0,0,含增建或未登記建物。;,RPWOMLRKMHPFFHF27CA
永和區,房地(土地+建物),新北市永和區中和路391~420號,6.59,商,,,1090311,土地2建物1車位0,十一層,16,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,850701.0,94.43,2,2,1,有,有,15000000,158848.0,,0.0,0,含增建或未登記建物。;,RPTPMLRKMHPFFHF07CA
中和區,房地(土地+建物)+車位,新北市中和區中興街211~240號,20.04,住,,,1090326,土地1建物1車位1,八層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,971009.0,175.12,4,2,2,有,有,18300000,104500.0,坡道平面,20.39,0,,RPTPMLLLMHPFFHF56CA
中和區,房地(土地+建物),新北市中和區新生街112巷1~30號,37.43,住,,,1090226,土地2建物1車位0,十二層，十三層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,790915.0,275.83000000000004,4,2,2,有,有,26000000,94261.0,,0.0,0,含增建或未登記建物。;簽約後，雙方合意折讓買賣價格，原價格為2690萬。,RPPNMLQJNHPFFHF98CA
樹林區,房地(土地+建物)+車位,新北市樹林區佳園路三段451~480號,18.11,住,,,1090228,土地1建物1車位1,十五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,950425.0,139.70999999999998,3,2,2,有,有,9500000,67998.0,坡道平面,29.83,0,含增建或未登記建物。;前陽台外推,RPWOMLQKMHPFFIF27CA
樹林區,房地(土地+建物),新北市樹林區學勤路361~390號,10.22,商,,,1090302,土地1建物1車位0,二十一層,27,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,971030.0,94.61,2,2,1,有,有,10100000,106754.0,,0.0,0,,RPPNMLRKMHPFFIF56CA
三峽區,房地(土地+建物),新北市三峽區復興路42巷1~30號,7.56,住,,,1090307,土地1建物1車位0,一層,18,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,831115.0,79.96000000000002,3,2,1,有,有,7000000,87544.0,,0.0,0,,RPOPMLSLMHPFFIF86CA
新莊區,房地(土地+建物),新北市新莊區龍安路278巷1~30號,17.06,住,,,1090312,土地1建物1車位0,六層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,840729.0,121.36,3,2,2,有,有,11300000,93111.0,,0.0,0,含增建或未登記建物。,RPOPMLQKMHPFFBF58DA
板橋區,房地(土地+建物),新北市板橋區雙十路一段1~30號,13.42,住,,,1090301,土地1建物1車位0,十層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,980827.0,98.28,2,2,1,有,有,15800000,160765.0,,0.0,0,含增建或未登記建物。,RPPRMLOLMHPFFAF68DA
新莊區,房地(土地+建物),新北市新莊區中和街175巷1~30號,11.54,住,,,1090316,土地1建物1車位0,五層,17,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,831111.0,75.46000000000002,2,2,1,有,有,8000000,106016.0,,0.0,0,含增建或未登記建物。,RPVOMLRLMHPFFBF76DA
新莊區,房地(土地+建物)+車位,新北市新莊區立信三街1~30號,15.33,住,,,1090316,土地1建物1車位1,十層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,950125.0,135.06,3,2,2,有,有,14250000,107230.0,坡道平面,20.82,2000000,含增建或未登記建物。,RPOPMLMLMHPFFBF28DA
新莊區,房地(土地+建物)+車位,新北市新莊區中平路377巷17弄31~60號,15.6,住,,,1081218,土地1建物1車位1,九層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,940923.0,133.22,3,2,2,有,有,14000000,112360.0,坡道平面,23.75,1700000,含增建或未登記建物。,RPTNMLQLMHPFFBF98DA
汐止區,房地(土地+建物),新北市汐止區連興街31~60號,6.7,商,,,1090228,土地1建物1車位0,十七層,25,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,850809.0,83.25999999999998,2,2,1,有,有,10000000,120106.0,,0.0,0,含增建或未登記建物。,RPOQMLPKMHPFFDF78DA
汐止區,房地(土地+建物),新北市汐止區工建路61~90號,13.33,住,,,1081119,土地1建物1車位0,四層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,981120.0,86.48,2,2,1,有,有,10100000,116790.0,,0.0,0,含增建或未登記建物。,RPQQMLPKMHPFFDF98DA
淡水區,房地(土地+建物),新北市淡水區興福寮88巷91~120號,33.89,,山坡地保育區,丙種建築用地,1090218,土地4建物1車位0,五層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,890418.0,86.02,2,2,1,有,有,4220000,49058.0,,0.0,0,,RPUQMLRKMHPFFEF07DA
汐止區,房地(土地+建物),新北市汐止區康寧街751巷1~30號,11.55,其他,,,1090210,土地2建物1車位0,二層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,850718.0,106.56,2,2,2,有,有,7580000,71134.0,,0.0,0,含增建或未登記建物。,RPWNMLPLMHPFFDF76DA
板橋區,房地(土地+建物)+車位,新北市板橋區國慶路158巷1~30號,6.27,住,,,1090318,土地1建物1車位1,十四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,960723.0,58.9,2,2,1,有,有,7000000,118846.0,坡道平面,15.96,0,親友、員工或其他特殊關係間之交易。;,RPTNMLLLNHPFFAF58EA
淡水區,房地(土地+建物)+車位,新北市淡水區淡金路二段91~120號,20.37,住,,,1090329,土地1建物1車位2,十層,19,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,970917.0,140.75,2,2,2,有,有,9000000,63943.0,坡道機械,20.5,0,,RPSNMLLLNHPFFEF88EA
汐止區,房地(土地+建物),新北市汐止區大同路三段601~630號,8.47,住,,,1090325,土地1建物1車位0,十一層,32,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,880203.0,90.03999999999998,3,2,1,有,有,5600000,62195.0,,0.0,0,,RPOOMLQKMHPFFDF78EA
中和區,房地(土地+建物),新北市中和區南山路208巷1~30號,13.2,住,,,1090307,土地1建物1車位0,十三層,15,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,960528.0,97.02,2,2,1,有,有,14100000,145331.0,,0.0,0,含增建或未登記建物。,RPQNMLSKMHPFFHF76DA
淡水區,房地(土地+建物)+車位,新北市淡水區淡金路一段511~540號,23.54,住,,,1090226,土地1建物1車位1,五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,971008.0,160.76,3,2,2,有,有,8000000,53389.0,坡道平面,31.52,1100000,含增建或未登記建物。,RPWQMLRKMHPFFEF27DA
淡水區,房地(土地+建物)+車位,新北市淡水區自強路271~300號,20.35,住,,,1081230,土地1建物1車位1,四層,18,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,830707.0,152.89,3,2,2,有,有,10580000,69200.0,升降平面,0.0,1000000,含增建或未登記建物。,RPPNMLQLMHPFFEF88DA
土城區,房地(土地+建物),新北市土城區裕民路259巷1~30號,8.77,住,,,1090308,土地1建物1車位0,七層,16,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,830812.0,72.36000000000001,2,1,1,有,有,8160000,112769.0,,0.0,0,含增建或未登記建物。權利人共兩位。,RPQNMLPLMHPFFAF48DA
中和區,房地(土地+建物),新北市中和區中正路151~180號,7.43,住,,,1090317,土地2建物1車位0,十一層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,940805.0,72.85,1,2,1,有,有,9480000,130130.0,,0.0,0,含增建或未登記建物。;,RPVPMLRKMHPFFHF27CA
中和區,房地(土地+建物)+車位,新北市中和區中和路241~270號,15.21,商,,,1090215,土地3建物1車位1,十五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,971215.0,151.87,3,2,2,有,有,23500000,154738.0,升降機械,10.0,0,含增建或未登記建物。;,RPPPMLRKMHPFFHF66CA
中和區,房地(土地+建物)+車位,新北市中和區中和路241~270號,15.37,商,,,1090214,土地3建物1車位1,十五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,971215.0,153.43,3,2,2,有,有,24000000,156423.0,升降機械,10.0,0,含增建或未登記建物。;,RPQPMLRKMHPFFHF76CA
三重區,房地(土地+建物)+車位,新北市三重區重新路三段121~150號,5.87,其他,,,1090312,土地2建物1車位1,十四層,24,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,1031226.0,147.56,2,1,1,有,有,17214000,152196.0,升降平面,46.02,1760000,向政府機關承購之案件。;,RPPPMLLLMHPFFGF68CA
三重區,房地(土地+建物)+車位,新北市三重區重新路三段121~150號,5.43,其他,,,1090312,土地2建物1車位1,十四層,24,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,1031226.0,140.04,2,1,1,有,有,15805000,149383.0,升降平面,46.02,1760000,向政府機關承購之案件。;,RPRPMLLLMHPFFGF88CA
三重區,房地(土地+建物)+車位,新北市三重區重新路三段121~150號,6.16,其他,,,1090312,土地2建物1車位1,十三層,24,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,1031226.0,153.51999999999995,2,1,1,有,有,18047000,151507.0,升降平面,46.02,1760000,向政府機關承購之案件。;,RPSPMLLLMHPFFGF98CA
蘆洲區,房地(土地+建物)+車位,新北市蘆洲區三民路61~90號,40.81,住,,,1090311,土地1建物1車位4,二十一層，二十二層,22,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,951103.0,528.25,4,3,4,有,有,59800000,134242.0,坡道平面,127.48,6000000,,RPVNMLRKMHPFFGF96CA
三重區,房地(土地+建物),新北市三重區中正南路211~240號,10.69,住,,,1090319,土地1建物1車位0,八層,22,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1021206.0,116.41,3,2,2,有,有,14380000,123529.0,,0.0,0,,RPRPMLKLMHPFFGF78CA
淡水區,房地(土地+建物)+車位,新北市淡水區新市二路二段1~30號,21.97,住,,,1090221,土地1建物1車位1,二層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040907.0,139.91,2,2,1,有,有,7100000,50747.0,坡道平面,27.46,0,"親友、員工或其他特殊關係間之交易。;本案另有免除給付價金新台幣220萬元正,實際支付新台幣490萬元正。",RPXNMLRJNHPFFEF96CA
八里區,房地(土地+建物)+車位,新北市八里區商港路91~120號,21.24,住,,,1090225,土地1建物1車位1,十四層,19,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040306.0,136.89,2,2,1,有,有,8750000,69431.0,坡道平面,32.47,1500000,,RPOQMLOKNHPFFEF78CA
淡水區,房地(土地+建物)+車位,新北市淡水區中正東路一段61~90號,20.99,住,,,1090223,土地1建物1車位2,三層,20,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,891106.0,215.65,4,2,2,有,有,12800000,66481.0,坡道平面,68.24,3000000,,RPXOMLNLMHPFFEF76CA
淡水區,房地(土地+建物)+車位,新北市淡水區中正東路二段143巷1~30號,98.98,住,,,1090320,土地1建物1車位2,七層,25,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1060217.0,421.6,3,2,3,有,有,40600000,106004.0,坡道平面,67.84,3100000,,RPPNMLOJNHPFFEF48CA
淡水區,房地(土地+建物)+車位,新北市淡水區淡金路二段361~390號,22.97,住,,,1090312,土地1建物1車位1,二層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,980817.0,159.46,3,2,2,有,有,9500000,59576.0,坡道平面,29.98,0,,RPSOMLPJNHPFFEF98CA
淡水區,房地(土地+建物)+車位,新北市淡水區中正路二段31~60號,8.03,商,,,1081007,土地2建物1車位1,二十二層,29,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1061026.0,124.24,1,2,1,有,有,13490000,126897.0,坡道平面,27.39,1200000,,RPPOMLQJNHPFFEF78CA
淡水區,房地(土地+建物)+車位,新北市淡水區新市五路三段151~180號,7.83,商,,,1090224,土地1建物1車位1,十八層,27,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1061229.0,103.47,2,1,1,有,有,6300000,67575.0,坡道機械,15.42,350000,,RPXOMLQJNHPFFEF96CA
淡水區,房地(土地+建物)+車位,新北市淡水區新市五路三段271~300號,7.75,商,,,1090315,土地1建物1車位1,二十一層,26,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1061229.0,116.28,2,1,1,有,有,6800000,69054.0,坡道平面,30.84,900000,,RPPPMLQJNHPFFEF88CA
淡水區,房地(土地+建物),新北市淡水區濱海路二段211~240號,13.04,住,,,1090324,土地1建物1車位0,四層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1060216.0,81.22,2,2,1,有,有,5050000,62177.0,,0.0,0,,RPUPMLQKMHPFFEF76CA
淡水區,房地(土地+建物)+車位,新北市淡水區新市三路二段211~240號,12.69,商,,,1090212,土地1建物1車位1,四層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1070525.0,162.36,3,2,2,有,有,10750000,67627.0,坡道機械,15.23,800000,,RPTRMLLLMHPFFEF09CA
淡水區,房地(土地+建物)+車位,新北市淡水區新市三路二段241~270號,7.98,商,,,1081114,土地1建物1車位1,十四層,29,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1070525.0,108.15,2,2,1,有,有,7700000,74257.0,坡道機械,15.23,800000,,RPURMLLLMHPFFEF56CA
淡水區,房地(土地+建物)+車位,新北市淡水區濱海路二段202巷1~30號,16.85,住,,,1090308,土地1建物1車位1,八層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1031021.0,141.44,2,2,1,有,有,7220000,51046.0,坡道平面,31.27,0,,RPSUMLKLMHPFFEF56CA
淡水區,房地(土地+建物)+車位,新北市淡水區沙崙路一段91~120號,23.01,住,,,1090301,土地1建物1車位1,六層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1070102.0,148.07,3,2,2,有,有,9650000,65172.0,坡道平面,28.11,0,建商與地主合建案。;,RPQOMLQKMHPFFEF88CA
汐止區,房地(土地+建物)+車位,新北市汐止區福德一路121~150號,19.28,住,,,1090212,土地1建物1車位1,七層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,970722.0,150.5,2,1,2,有,有,14500000,96346.0,坡道平面,0.0,0,,RPOQMLSKNHPFFDF09CA
汐止區,房地(土地+建物),新北市汐止區國興街21巷31~60號,29.49,,鄉村區,乙種建築用地,1090229,土地1建物1車位0,三層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,890104.0,127.21,2,2,1,有,有,10500000,82541.0,,0.0,0,含增建或未登記建物。;,RPVOMLNLMHPFFDF09CA
新店區,房地(土地+建物)+車位,新北市新店區達觀路31~60號,30.99,,山坡地保育區,丙種建築用地,1090320,土地1建物1車位1,十七層,19,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,880301.0,97.85,1,1,1,有,有,4300000,43945.0,坡道平面,32.17,0,,RPUOMLNLMHPFFCF88CA
新店區,房地(土地+建物)+車位,新北市新店區寶慶街1~30號,18.09,住,,,1090306,土地1建物1車位1,十七層,29,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,890203.0,255.38,3,2,2,有,有,35000000,137051.0,坡道平面,36.92,0,,RPQNMLSLMHPFFCF88CA
林口區,房地(土地+建物)+車位,新北市林口區仁愛路二段267巷1~30號,13.38,商,,,1090315,土地1建物1車位1,十二層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,940726.0,140.31,3,1,2,有,有,9500000,67707.0,坡道平面,20.45,0,,RPPRMLOLMHPFFBF68CA
新莊區,房地(土地+建物),新北市新莊區新泰路391~420號,22.29,住,,,1090305,土地1建物1車位0,七層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,880503.0,136.27,3,2,2,有,有,13300000,97600.0,,0.0,0,,RPWNMLKLMHPFFBF58CA
新莊區,房地(土地+建物)+車位,新北市新莊區中安街1~30號,21.3,商,,,1090321,土地1建物1車位1,七層,14,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,911219.0,270.7,4,2,3,有,有,30000000,110824.0,坡道平面,0.0,0,,RPTQMLRKMHPFFBF56CA
板橋區,房地(土地+建物)+車位,新北市板橋區漢生東路241~270號,17.76,其他,,,1090304,土地1建物2車位2,六層,23,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,990705.0,286.79,3,2,2,有,有,46000000,160396.0,坡道平面,87.2,0,親友、員工或其他特殊關係間之交易。;,RPWOMLRKMHPFFAF56CA
板橋區,房地(土地+建物),新北市板橋區四川路二段121~150號,4.74,住,,,1090314,土地1建物1車位0,十一層,19,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,890412.0,53.81,3,2,2,有,有,8600000,159822.0,,0.0,0,含增建或未登記建物。;,RPRPMLKLMHPFFAF18CA
土城區,房地(土地+建物),新北市土城區學士路1~30號,21.58,住,,,1090315,土地1建物1車位0,十一層,16,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,831213.0,126.41,3,2,2,有,有,15350000,121430.0,,0.0,0,,RPRNMLNKNHPFFAF28CA
新莊區,房地(土地+建物),新北市新莊區龍安路91~120號,37.9,住,,,1090315,土地1建物2車位0,十三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,840517.0,266.67,4,2,4,有,有,21000000,78749.0,,0.0,0,,RPOQMLKLMHPFFBF08CA
林口區,房地(土地+建物)+車位,新北市林口區文化三路一段541~570號,15.8,住,,,1090325,土地1建物1車位1,八層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,950314.0,133.66,3,2,2,有,有,10050000,75191.0,坡道平面,25.18,0,,RPUOMLMLMHPFFBF68CA
林口區,房地(土地+建物)+車位,新北市林口區文化三路二段31~60號,12.76,住,,,1090330,土地1建物1車位1,十四層,19,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,970729.0,137.95999999999998,2,1,1,有,有,8700000,63062.0,坡道平面,39.18,0,,RPRRMLOJNHPFFBF78CA
林口區,房地(土地+建物)+車位,新北市林口區文化二路一段20巷1~30號,12.6,住,,,1090315,土地1建物1車位1,八層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,830530.0,104.08,2,2,1,有,有,7450000,71580.0,坡道平面,0.0,0,,RPRSMLSKNHPFFBF76CA
新店區,房地(土地+建物)+車位,新北市新店區安民街3巷1~30號,31.02,住,,,1090209,土地3建物1車位1,二層,16,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,871027.0,184.61,4,2,2,有,有,12200000,80613.0,坡道機械,33.27,1,,RPPNMLTLMHPFFCF88CA
新店區,房地(土地+建物),新北市新店區環河路31~60號,7.28,住,,,1090303,土地2建物1車位0,二層,36,住宅大樓(11層含以上有電梯),住家用,鋼骨混凝土造,880826.0,110.39,2,2,2,有,有,13800000,125011.0,,0.0,0,含增建或未登記建物。;,RPQNMLLLMHPFFCF18CA
汐止區,房地(土地+建物),新北市汐止區水源路二段22巷1~30號,9.82,住,,,1090330,土地2建物1車位0,九層,16,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,870814.0,64.69,2,1,1,有,有,5500000,85021.0,,0.0,0,,RPTOMLSLMHPFFDF76CA
汐止區,房地(土地+建物)+車位,新北市汐止區湖前街110巷97弄1~30號,26.66,,山坡地保育區,丙種建築用地,1090327,土地4建物1車位1,四層,25,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,881202.0,107.39,2,2,1,有,有,7500000,69839.0,坡道機械,24.63,0,,RPUOMLKLMHPFFDF68CA
汐止區,房地(土地+建物),新北市汐止區新台五路二段211~240號,3.51,住,,,1090330,土地2建物1車位0,十八層,36,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,851230.0,70.45,2,2,1,有,有,5300000,75231.0,,0.0,0,,RPTOMLRJNHPFFDF56CA
汐止區,房地(土地+建物)+車位,新北市汐止區新台五路一段151~180號,7.37,商,,,1090317,土地1建物1車位1,二十二層,28,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,890523.0,168.04000000000005,3,2,2,有,有,16500000,98191.0,坡道平面,39.45,0,親友、員工或其他特殊關係間之交易。;,RPOOMLLKNHPFFDF18CA
淡水區,房地(土地+建物)+車位,新北市淡水區新市二路四段31~60號,24.69,住,,,1090303,土地1建物1車位1,七層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020423.0,178.23000000000005,3,2,2,有,有,9600000,53863.0,坡道平面,37.15,0,,RPOPNLKLMHPFFEF38CA
淡水區,房地(土地+建物)+車位,新北市淡水區八勢路2巷1~30號,21.16,住,,,1081215,土地2建物1車位1,十八層,21,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080509.0,150.54,2,2,2,有,有,16320000,136646.0,坡道平面,44.28,1800000,,RPRSMLKLMHPFFEF88CA
淡水區,房地(土地+建物)+車位,新北市淡水區坪頂路271~300號,55.63,,山坡地保育區,丙種建築用地,1080319,土地2建物1車位1,一層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,860402.0,133.37,1,2,1,有,有,5300000,39736.0,坡道機械,16.1,0,,RPSOMLLJNHPFFEF58CA
淡水區,房地(土地+建物)+車位,新北市淡水區水源街二段177巷61~90號,18.34,住,,,1090221,土地1建物1車位1,九層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,851202.0,103.45,3,1,2,有,有,5450000,52682.0,坡道平面,32.22,0,,RPVOMLLJNHPFFEF88CA
淡水區,房地(土地+建物),新北市淡水區沙崙路121~150號,20.76,住,,,1090323,土地1建物2車位0,十七層,19,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,840727.0,251.42,5,2,4,有,有,11750000,46735.0,,0.0,0,2戶打通使用,RPOPMLNLMHPFFEF58CA
淡水區,房地(土地+建物)+車位,新北市淡水區濱海路一段306巷60弄1~30號,24.15,住,,,1090316,土地1建物1車位1,三層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,990416.0,153.49,3,2,2,有,有,8380000,54596.0,坡道機械,9.51,0,車位未單獨計價，須連同出售,RPUOMLOLMHPFFEF56CA
淡水區,房地(土地+建物)+車位,新北市淡水區中山北路二段188巷1~30號,28.78,住,,,1090307,土地1建物1車位1,五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020712.0,204.47,3,2,2,有,有,16000000,78251.0,坡道平面,31.91,0,,RPOSMLMLMHPFFEF78CA
八里區,房地(土地+建物)+車位,新北市八里區商港路61~90號,21.15,住,,,1080814,土地1建物1車位2,十六層,19,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040306.0,136.78,2,2,1,有,有,8000000,63462.0,坡道機械,32.78,1400000,親友、員工或其他特殊關係間之交易。;,RPQQMLOKNHPFFEF98CA
淡水區,房地(土地+建物)+車位,新北市淡水區崁頂三路121~150號,53.55,住,,,1090320,土地1建物1車位1,十七層,18,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,880525.0,236.16,4,2,2,有,有,9100000,38533.0,坡道平面,46.4,0,,RPWPMLMKNHPFFEF66CA
淡水區,房地(土地+建物)+車位,新北市淡水區沙崙路一段1~30號,18.62,住,,,1090304,土地1建物1車位1,五層,23,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080306.0,124.93,2,1,2,有,有,8300000,74871.0,坡道平面,30.1,1200000,,RPRNMLSJNHPFFEF09CA
淡水區,房地(土地+建物)+車位,新北市淡水區新市一路一段331巷61~90號,23.49,住,,,1090320,土地1建物1車位1,四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1031024.0,135.19,2,1,2,有,有,7810000,57771.0,坡道平面,26.54,0,,RPRQMLLKNHPFFEF78CA
淡水區,房地(土地+建物)+車位,新北市淡水區新民街19巷31~60號,23.15,住,,,1090313,土地1建物1車位1,五層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,891027.0,137.1,2,2,1,有,有,8200000,59810.0,坡道平面,30.05,0,,RPTOMLPKNHPFFEF56CA
三重區,房地(土地+建物),新北市三重區仁政街181~210號,8.96,商,,,1090312,土地1建物1車位0,十四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1000902.0,104.66,2,2,1,有,有,12680000,121154.0,,0.0,0,,RPQNMLLLMHPFFGF58CA
三重區,房地(土地+建物)+車位,新北市三重區中華路31~60號,11.64,住,,,1090320,土地4建物1車位1,八層,21,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,850802.0,176.59,4,2,1,有,有,17500000,99100.0,坡道平面,14.51,0,陽台外推,RPUSMLLLMHPFFGF86CA
蘆洲區,房地(土地+建物)+車位,新北市蘆洲區水湳街391~420號,68.17,住,,,1090330,土地1建物1車位2,十六層,25,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1040316.0,442.47,4,2,4,有,有,58600000,139149.0,坡道平面,52.96,4400000,"車位交易總價新台幣440萬元正內包含車位土地款新台幣326萬元正,車位建物款新台幣114萬元正",RPOOMLRLMHPFFGF09CA
三重區,房地(土地+建物),新北市三重區中央南路91~120號,11.54,商,,,1090310,土地1建物1車位0,五層,21,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,840802.0,97.88,3,2,2,有,有,11000000,112383.0,,0.0,0,,RPSNMLOJNHPFFGF98CA
三重區,房地(土地+建物)+車位,新北市三重區光復路一段31~60號,29.6,住,,,1090122,土地1建物1車位1,二十六層,31,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1040304.0,312.86,5,2,4,有,有,43700000,149061.0,坡道平面,34.45,2200000,,RPTOMLRJNHPFFGF86CA
三重區,房地(土地+建物)+車位,新北市三重區信義西街31~60號,20.5,住,,,1090409,土地1建物1車位2,二十一層,22,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040722.0,273.96000000000004,4,2,3,有,有,34000000,143651.0,坡道平面,65.12,4000000,,RPTOMLNKNHPFFGF56CA
三峽區,房地(土地+建物)+車位,新北市三峽區大義路181~210號,15.3,商,,,1090314,土地1建物1車位1,七層,18,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,970807.0,181.46,3,2,2,有,有,14850000,81836.0,坡道平面,36.09,0,,RPQOMLNLMHPFFIF09CA
板橋區,房地(土地+建物)+車位,新北市板橋區中山路一段50巷31~60號,15.2,商,,,1090314,土地2建物1車位1,十八層,18,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,860314.0,150.18,2,2,1,有,有,17500000,116527.0,坡道平面,0.0,2000000,含增建或未登記建物。,RPPRMLRKMHPFFAF88DA
