鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
西屯區,房地(土地+建物),臺中市西屯區太原路一段181~210號,13.32,住,,,1090316,土地1建物1車位0,六層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0970418,61.49,1,1,1,有,有,4700000,76435,,0.0,0,,RPPOMLOLMHPFFCB08CA
南屯區,房地(土地+建物),臺中市南屯區黎明路二段421~450號,11.66,住,,,1090318,土地1建物1車位0,十層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840919,122.68,3,2,2,有,有,7100000,57874,,0.0,0,,RPOPMLOLMHPFFCB08CA
西屯區,房地(土地+建物),臺中市西屯區福中十六街7巷1~30號,74.77,住,,,1090223,土地2建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0801218,263.65,6,2,3,有,有,15300000,58031,,0.0,0,,RPXPMLOLMHPFFCB98CA
南屯區,房地(土地+建物)+車位,臺中市南屯區大光街91~120號,7.28,商,,,1090227,土地1建物1車位1,四層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830825,94.18,4,2,2,有,有,5500000,58399,坡道平面,0.0,0,親友、員工或其他特殊關係間之交易。;,RPWNMLSLMHPFFCB09CA
西屯區,房地(土地+建物),臺中市西屯區工業區三十八路121~150號,100.01,住,,,1090314,土地1建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1080717,264.08,8,1,9,有,無,22800000,86337,,0.0,0,含增建或未登記建物。,RPVOMLSLMHPFFCB09CA
西屯區,房地(土地+建物),臺中市西屯區西屯路二段上石南八巷1~30號,27.88,住,,,1090313,土地1建物1車位0,十一層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0871103,145.46,4,2,2,有,有,9200000,63248,,0.0,0,,RPOPMLSLMHPFFCB48CA
西屯區,房地(土地+建物)+車位,臺中市西屯區市政北七路181~210號,12.88,其他,,,1090225,土地1建物1車位2,二十二層,二十八層,辦公商業大樓,見其他登記事項,鋼筋混凝土造,1060321,245.94,0,0,0,無,無,26780000,108888,坡道平面,23.57,0,,RPSNMLTLMHPFFCB78CA
西屯區,房地(土地+建物)+車位,臺中市西屯區市政北七路181~210號,12.94,其他,,,1081128,土地1建物1車位1,十層,二十八層,辦公商業大樓,見其他登記事項,鋼筋混凝土造,1060321,242.0,0,0,0,無,無,23840000,98512,坡道平面,15.19,0,,RPTNMLTLMHPFFCB88CA
西屯區,房地(土地+建物)+車位,臺中市西屯區市政北七路181~210號,12.94,其他,,,1081123,土地1建物1車位1,十五層,二十八層,辦公商業大樓,見其他登記事項,鋼筋混凝土造,1060321,242.0,0,0,0,無,有,24800000,102479,坡道平面,15.19,0,,RPUNMLTLMHPFFCB98CA
南屯區,房地(土地+建物),臺中市南屯區黎明路一段1086巷23之1弄1~30號,68.0,住,,,1090307,土地1建物1車位0,全,二層,透天厝,見其他登記事項,加強磚造,0620606,104.08,3,2,3,有,無,8380000,80515,,0.0,0,含增建或未登記建物。;,RPQRMLTLMHPFFCB98CA
