鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
大樹區,房地(土地+建物),高雄市大樹區中興南路2巷31~60號,96.49,住,,,1090327,土地1建物1車位0,全,三層,透天厝,住家用,見其他登記事項,1090227,218.59,5,2,4,有,無,10700000,48950,,0.0,0,,RPSPMLRKMHPFFGE76CA
鳳山區,房地(土地+建物),高雄市鳳山區北昌三街1~30號,10.38,住,,,1090330,土地1建物1車位0,三層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1010409,72.55000000000001,2,2,1,有,有,4020000,55410,,0.0,0,,RPTOMLKLMHPFFGE78CA
鳳山區,土地,文英段1801~1830地號,16.12,其他,,,1090309,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,131930,8184,,0.0,0,包含公共設施保留地之交易。;,RPVPMLQKMHPFFGE96CA
鳳山區,房地(土地+建物)+車位,高雄市鳳山區建國路三段331~360號,27.59,住,,,1090324,土地1建物1車位2,七層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,0940630,194.4,4,2,2,有,有,9800000,50412,坡道平面,38.46,0,,RPPOMLQKMHPFFGE88CA
鳳山區,房地(土地+建物)+車位,高雄市鳳山區中山東路58巷1~30號,8.0,住,,,1090319,土地1建物1車位1,二十三層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860825,139.10999999999999,3,2,2,有,有,4830000,34721,坡道平面,33.05,0,,RPQOMLQKMHPFFGE98CA
鳳山區,建物,高雄市鳳山區高鳳一路61~90號,0.0,,,,1090401,土地0建物1車位0,一層,一層,店面(店鋪),見其他登記事項,見其他登記事項,1030701,203.61,0,0,0,無,無,1118000,5491,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPOOMLPKMHPFFGE68CA
鳳山區,房地(土地+建物),高雄市鳳山區南昌街76巷1~30號,34.75,住,,,1090227,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,加強磚造,0651201,76.68,3,2,1,有,無,2000000,26082,,0.0,0,,RPXNMLOKMHPFFGE76CA
橋頭區,房地(土地+建物)+車位,高雄市橋頭區經武路1051~1080號,18.73,住,,,1090325,土地1建物1車位1,十四層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080322,147.3,3,2,2,有,有,8530000,57909,坡道平面,0.0,0,,RPTNMLRJNHPFFFE56CA
橋頭區,房地(土地+建物)+車位,高雄市橋頭區經武路1051~1080號,18.73,住,,,1090316,土地1建物1車位1,十二層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080322,147.3,3,2,2,有,有,8270000,56144,坡道平面,0.0,0,,RPUNMLRJNHPFFFE66CA
橋頭區,房地(土地+建物)+車位,高雄市橋頭區經武路1111~1140號,10.81,住,,,1090327,土地1建物1車位1,十一層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080322,84.63,2,2,2,有,有,4950000,58490,坡道機械,0.0,0,,RPVNMLRJNHPFFFE76CA
橋頭區,房地(土地+建物),高雄市梓官區公園南街25巷1~30號,74.95,,特定農業區,甲種建築用地,1090226,土地3建物1車位0,全,五層,透天厝,住家用,鋼筋混凝土造,0850922,249.91,4,2,3,有,有,6800000,27210,,0.0,0,,RPTNMLSLMHPFFFE76CA
岡山區,土地,大仁段721~750地號,131.94,其他,,,1090306,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,690000,5230,,0.0,0,包含公共設施保留地之交易。;,RPPOMLMLMHPFFFE48CA
岡山區,房地(土地+建物),高雄市岡山區大勇街31~60號,86.0,住,,,1090323,土地1建物1車位0,全,二層,透天厝,住商用,加強磚造,0700726,96.0,3,2,2,有,無,5260000,54792,,0.0,0,,RPWNMLPKMHPFFFE66CA
彌陀區,土地,彌海段871~900地號,217.59,住,,,1090310,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3950000,18153,,0.0,0,,RPROMLPKMHPFFFE88CA
岡山區,房地(土地+建物),高雄市岡山區富貴南街39巷91~120號,130.57,住,,,1090316,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1080123,236.89,5,2,3,有,無,15500000,65431,,0.0,0,,RPSOMLPKMHPFFFE98CA
橋頭區,房地(土地+建物),高雄市橋頭區三民路61~90號,74.52,住,,,1090316,土地1建物1車位0,全,二層,透天厝,住商用,加強磚造,0680920,96.0,4,2,3,有,無,6000000,62500,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPPNMLQKMHPFFFE68CA
岡山區,房地(土地+建物),高雄市岡山區大仁北路391~420號,71.0,商,,,1090311,土地1建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1081003,272.48,5,2,4,有,無,20500000,75235,,0.0,0,,RPQNMLQKMHPFFFE78CA
岡山區,土地,清水段391~420地號,983.98,,一般農業區,農牧用地,1090227,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5050000,5132,,0.0,0,,RPWNMLQKMHPFFFE76CA
岡山區,土地,嘉興段2011~2040地號,984.0,,特定農業區,農牧用地,1090311,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4750000,4827,,0.0,0,,RPTNMLPKMHPFFFE98CA
左營區,房地(土地+建物)+車位,高雄市左營區新榮街51巷1~30號,28.45,住,,,1090313,土地1建物1車位1,十四層，十五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0950306,246.10000000000002,4,3,3,有,有,15700000,63795,坡道平面,26.45,0,,RPPPMLSLMHPFFEE09CA
左營區,房地(土地+建物)+車位,高雄市左營區新榮街121~150號,30.23,住,,,1081113,土地1建物1車位2,四層,二十八層,住宅大樓(11層含以上有電梯),住家用,見其它登記事項,1030704,359.69,3,2,3,有,有,29000000,78491,坡道平面,46.28,4400000,,RPTPMLKMMHPFFEE78CA
左營區,房地(土地+建物)+車位,高雄市左營區文康路1~30號,14.07,住,,,1090213,土地1建物1車位1,九層,十三層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1090110,138.61,0,0,0,無,有,13150000,110955,坡道平面,39.02,2100000,,RPUPMLKMMHPFFEE88CA
左營區,房地(土地+建物),高雄市左營區文康路1~30號,6.28,住,,,1090123,土地1建物1車位0,十三層,十三層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1090110,70.61,2,1,1,有,有,7940000,112449,,0.0,0,,RPVPMLKMMHPFFEE98CA
左營區,房地(土地+建物),高雄市左營區文康路1~30號,6.28,住,,,1090204,土地1建物1車位0,九層,十三層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1090110,70.61,2,1,1,有,有,7740000,109616,,0.0,0,,RPXPMLKMMHPFFEE56CA
左營區,房地(土地+建物),高雄市左營區自由三路359巷1~30號,60.12,住,,,1090314,土地1建物1車位0,全,四層,透天厝,住家用,見使用執照,0881019,174.96,6,3,4,有,無,11900000,68016,,0.0,0,含增建或未登記建物。;,RPOOMLRLMHPFFEE78CA
楠梓區,房地(土地+建物)+車位,高雄市楠梓區惠豐街271~300號,37.2,住,,,1090308,土地2建物1車位1,十層,十層,華廈(10層含以下有電梯),住家用,見其它登記事項,0890411,175.92000000000002,4,2,2,有,有,6900000,39222,坡道平面,27.7,0,,RPPNMLSLMHPFFEE88CA
左營區,房地(土地+建物),高雄市左營區南屏路331~360號,23.86,住,,,1090305,土地1建物1車位0,二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830701,152.1,4,2,2,有,有,6650000,43721,,0.0,0,含增建或未登記建物。;,RPQQMLNLMHPFFEE78CA
楠梓區,房地(土地+建物),高雄市楠梓區聖雲街77巷1~30號,108.5,住,,,1090320,土地3建物1車位0,全,二層,透天厝,住家用,加強磚造,0580815,66.48,2,2,1,有,無,2100000,31588,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPTNMLOLMHPFFEE88CA
楠梓區,房地(土地+建物),高雄市楠梓區德賢路511~540號,22.09,住,,,1090212,土地1建物1車位0,三層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0821023,117.53,3,2,2,有,有,4250000,36161,,0.0,0,,RPUPMLMLMHPFFEE98CA
楠梓區,房地(土地+建物)+車位,高雄市楠梓區大學五十六街121~150號,17.66,商,,,1090313,土地1建物1車位1,七層,十五層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1040407,176.06,3,2,2,有,有,7200000,40895,坡道平面,29.78,0,,RPQPMLMLMHPFFEE58CA
楠梓區,房地(土地+建物),高雄市楠梓區加昌路179巷34弄1~30號,38.0,住,,,1090328,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0600330,58.18,4,2,2,有,無,2950000,50705,,0.0,0,,RPVNMLLLMHPFFEE78CA
左營區,房地(土地+建物)+車位,高雄市左營區介壽路221巷1~30號,23.91,住,,,1090312,土地1建物1車位1,二層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1000916,129.98000000000002,3,2,2,有,有,5830000,44853,坡道機械,0.0,0,,RPRRMLKLMHPFFEE68CA
左營區,房地(土地+建物),高雄市左營區中華一路1~30號,24.86,住,,,1090319,土地1建物1車位0,十二層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0741129,103.47999999999999,3,2,2,有,有,2810000,27155,,0.0,0,,RPTOMLQKMHPFFEE09CA
楠梓區,房地(土地+建物),高雄市楠梓區青埔街70巷1~30號,8.25,住,,,1090322,土地1建物1車位0,九層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1011109,82.55,2,1,1,有,無,3600000,43610,,0.0,0,,RPOQMLQKMHPFFEE78CA
左營區,房地(土地+建物)+車位,高雄市左營區新莊一路121~150號,14.04,住,,,1090313,土地1建物1車位1,二十五層，二十六層,二十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830811,222.26000000000002,3,3,3,有,有,9000000,40493,坡道平面,0.0,0,含增建或未登記建物。;,RPSNMLRKMHPFFEE98CA
左營區,房地(土地+建物),高雄市左營區博愛四路361~390號,1225.77,住,,,1081231,土地2建物1車位0,一層，二層，屋頂突出物,二層,店面(店鋪),見其它登記事項,見其它登記事項,1011107,1020.97,0,0,0,無,無,389335000,381338,,0.0,0,,RPROMLRKMHPFFEE98CA
楠梓區,房地(土地+建物),高雄市楠梓區創新路751~780號,7.78,商,,,1090302,土地1建物1車位0,十二層,十五層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1080816,70.11,2,1,1,有,有,3980000,56768,,0.0,0,,RPVOMLRKMHPFFEE76CA
楠梓區,房地(土地+建物),高雄市楠梓區惠昌街1~30號,67.88,住,,,1090315,土地1建物1車位0,全,四層,透天厝,住商用,鋼筋混凝土造,0870418,174.99,6,2,4,有,無,9550000,54575,,0.0,0,含增建或未登記建物。登記名義人有3人,RPQNMLKLMHPFFEE18CA
左營區,房地(土地+建物)+車位,高雄市左營區至真路301~330號,20.28,住,,,1090305,土地1建物1車位1,十層,十五層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1071015,152.28,3,2,2,有,有,11750000,77160,坡道平面,29.85,0,,RPUNMLPKMHPFFEE98CA
左營區,房地(土地+建物)+車位,高雄市左營區文自路387巷31~60號,22.64,住,,,1090320,土地1建物1車位1,十層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830228,122.32000000000001,3,2,2,有,有,5300000,43329,坡道機械,0.0,0,,RPWNMLPKMHPFFEE56CA
左營區,房地(土地+建物)+車位,高雄市左營區文直路31~60號,14.19,住,,,1080204,土地1建物1車位1,十五層,十五層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1071015,105.96,2,2,2,有,有,8250000,77860,坡道平面,23.54,0,,RPXNMLPKMHPFFEE66CA
楠梓區,房地(土地+建物),高雄市楠梓區興楠路355巷61~90號,1.88,商,,,1090329,土地1建物1車位0,十二層,十三層,套房(1房1廳1衛),見其它登記事項,鋼筋混凝土造,0960604,15.92,1,1,1,有,有,720000,45226,,0.0,0,含增建或未登記建物。;,RPQOMLPKMHPFFEE68CA
楠梓區,房地(土地+建物)+車位,高雄市楠梓區楠盛街121~150號,24.1,商,,,1090317,土地1建物1車位1,十一層，十二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850205,205.43,6,0,6,有,有,6500000,31641,坡道平面,0.0,0,,RPROMLPKMHPFFEE78CA
楠梓區,房地(土地+建物),高雄市楠梓區興楠路355巷61~90號,1.77,商,,,1090321,土地1建物1車位0,三層,十三層,套房(1房1廳1衛),見其它登記事項,鋼筋混凝土造,0960604,14.94,1,1,1,有,無,630000,42169,,0.0,0,,RPVOMLPKMHPFFEE56CA
左營區,房地(土地+建物),高雄市左營區子華路121~150號,93.0,住,,,1090302,土地1建物1車位0,全,五層,透天厝,見其它登記事項,見其它登記事項,1081204,365.02,6,2,7,有,無,38800000,106296,,0.0,0,,RPUPMLOKMHPFFEE09CA
三民區,房地(土地+建物)+車位,高雄市三民區明仁路31~60號,34.1,住,,,1090205,土地1建物1車位3,二十八層,二十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1021209,370.90999999999997,4,2,3,有,有,30600000,82444,坡道平面,85.26,7050000,,RPUNMLSJNHPFFDE56CA
三民區,房地(土地+建物),高雄市三民區惠德街1~30號,23.0,商,,,1090204,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),,鋼筋混凝土造,0680620,91.44,3,2,2,有,無,3800000,41557,,0.0,0,含裝潢,RPRNMLOJNHPFFDE48CA
三民區,房地(土地+建物),高雄市三民區安邦里哈爾濱街151~180號,12.14,商,,,1090131,土地1建物1車位0,五層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880421,127.30000000000001,3,2,2,有,有,5700000,44776,,0.0,0,,RPROMLPJNHPFFDE68CA
三民區,房地(土地+建物),高雄市三民區復興一路151~180號,3.64,商,,,1090227,土地2建物1車位0,八層,十二層,套房(1房1廳1衛),,鋼筋混凝土造,0711201,38.88,1,1,1,有,無,1300000,33436,,0.0,0,,RPUNMLKMMHPFFDE58CA
三民區,房地(土地+建物)+車位,高雄市三民區民族巷31~60號,9.65,商,,,1090228,土地1建物1車位1,九層,二十九層,住宅大樓(11層含以上有電梯),見其它登記事項,鋼筋混凝土造,1071031,160.58999999999997,4,2,2,有,有,9350000,58223,坡道平面,37.64,0,,RPWPMLOJNHPFFDE56CA
三民區,房地(土地+建物)+車位,高雄市三民區民族巷31~60號,10.73,商,,,1090309,土地1建物1車位1,十一層,二十九層,住宅大樓(11層含以上有電梯),見其它登記事項,鋼筋混凝土造,1071031,183.52,3,2,2,有,有,11710000,63808,坡道平面,38.6,0,,RPXPMLOJNHPFFDE66CA
三民區,房地(土地+建物)+車位,高雄市三民區民族巷31~60號,13.63,商,,,1090311,土地1建物1車位1,十八層,二十九層,住宅大樓(11層含以上有電梯),見其它登記事項,鋼筋混凝土造,1071031,225.14,4,2,2,有,有,16000000,71067,坡道平面,37.64,0,,RPOQMLOJNHPFFDE48CA
三民區,房地(土地+建物)+車位,高雄市三民區義華路421巷1~30號,8.14,商,,,1090322,土地1建物1車位1,二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0900322,90.14,2,2,1,有,有,4500000,49922,坡道機械,0.0,0,廚具換新,RPOOMLRLMHPFFDE68CA
三民區,房地(土地+建物),高雄市三民區金山路330巷61~90號,30.24,住,,,1090314,土地2建物1車位0,五層,五層,公寓(5樓含以下無電梯),,鋼筋混凝土造,0761110,108.48,3,2,2,有,無,3600000,33186,,0.0,0,,RPVNMLSLMHPFFDE76CA
三民區,房地(土地+建物)+車位,高雄市三民區大順二路901~930號,8.99,商,,,1090213,土地1建物1車位1,十三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0870508,114.67000000000002,3,2,2,有,有,4900000,42731,坡道機械,0.0,0,親友、員工或其他特殊關係間之交易。;,RPPPMLSLMHPFFDE98CA
三民區,房地(土地+建物),高雄市三民區九如二路31~60號,2.96,商,,,1090406,土地1建物1車位0,八層，電梯樓梯間,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0831103,36.74,1,1,1,有,有,1460000,39739,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPSOMLLLMHPFFDE48CA
三民區,房地(土地+建物),高雄市三民區市中一路456巷1~30號,28.76,住,,,1090330,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),,鋼筋混凝土造,0721110,101.41999999999999,3,2,1,有,無,1730000,17058,,0.0,0,,RPSNMLMLMHPFFDE48CA
三民區,房地(土地+建物),高雄市三民區明誠一路151~180號,14.78,住,,,1090319,土地1建物1車位0,三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1010926,112.74000000000001,3,2,1,有,有,5650000,50115,,0.0,0,,RPQPMLRKMHPFFDE88CA
三民區,房地(土地+建物),高雄市三民區建國三路1~30號,1.94,商,,,1090228,土地1建物1車位0,十六層，走廊,二十一層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0840615,33.75,1,1,1,有,有,1450000,42963,,0.0,0,,RPUOMLRKMHPFFDE56CA
三民區,房地(土地+建物),高雄市三民區愛國路91~120號,3.18,住,,,1090402,土地1建物1車位0,九層,十層,套房(1房1廳1衛),商業用,鋼筋混凝土造,0950726,15.690000000000001,1,0,1,有,有,660000,42065,,0.0,0,含增建或未登記建物。;,RPQOMLPKMHPFFDE58CA
三民區,房地(土地+建物)+車位,高雄市三民區天祥二路31~60號,21.31,住,,,1090306,土地1建物1車位1,十二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030831,200.53,3,2,2,有,有,11880000,59243,坡道平面,23.23,0,,RPQNMLQKMHPFFDE58CA
三民區,房地(土地+建物)+車位,高雄市三民區天祥二路31~60號,21.31,住,,,1090304,土地1建物1車位2,十層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030831,223.77,3,2,2,有,有,12330000,55101,坡道平面,46.46,0,,RPRNMLQKMHPFFDE68CA
三民區,土地,新都段331~360地號,2759.31,住,,,1090320,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,768000800,278331,,0.0,0,向政府機關承購之案件。;,RPSNMLQKMHPFFDE78CA
三民區,房地(土地+建物),高雄市三民區正忠路61~90號,3.82,商,,,1090330,土地2建物1車位0,三層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0821120,37.66,1,1,1,有,有,1550000,41158,,0.0,0,,RPWPMLOKMHPFFDE56CA
前鎮區,車位,高雄市前鎮區新光路1~30號,0.85,商,,,1090203,土地0建物0車位1,,,其他,,,,34.76,0,0,0,有,有,1250000,,坡道平面,34.76,1250000,單獨車位交易。;,RPTOMLPJNHPFFCE78CA
前鎮區,車位,高雄市前鎮區新光路1~30號,0.85,商,,,1090203,土地0建物0車位1,,,其他,,,,34.76,0,0,0,有,有,1160000,,坡道平面,34.76,1160000,單獨車位交易。;,RPTNMLQJNHPFFCE78CA
前鎮區,車位,高雄市前鎮區新光路1~30號,0.85,商,,,1090205,土地0建物0車位1,,,其他,,,,34.76,0,0,0,有,有,1250000,,坡道平面,34.76,1250000,單獨車位交易。;,RPQNMLLKNHPFFCE08CA
前鎮區,車位,高雄市前鎮區新光路1~30號,0.85,商,,,1090203,土地0建物0車位1,,,其他,,,,34.76,0,0,0,有,有,1600000,,坡道平面,34.76,1600000,單獨車位交易。;,RPTNMLLKNHPFFCE38CA
小港區,房地(土地+建物),高雄市小港區松正路100巷1~30號,69.55,住,,,1090325,土地1建物1車位0,全,四層,透天厝,見其它登記事項,見其它登記事項,1080712,153.12,4,2,3,有,有,9800000,64002,,0.0,0,,RPRNMLSLMHPFFCE88CA
前鎮區,車位,高雄市前鎮區新光路1~30號,1.28,商,,,1090203,土地0建物0車位1,,,其他,,,,65.43,0,0,0,有,有,1843000,,坡道平面,65.43,1843000,單獨車位交易。;,RPTOMLSLMHPFFCE56CA
前鎮區,車位,高雄市前鎮區新光路1~30號,0.85,商,,,1090203,土地0建物0車位1,,,其他,,,,34.76,0,0,0,有,有,1370000,,坡道平面,34.76,1370000,單獨車位交易。;,RPUOMLSLMHPFFCE66CA
苓雅區,房地(土地+建物),高雄市苓雅區英義街111巷1~30號,26.63,住,,,1090213,土地2建物1車位0,一層,五層,公寓(5樓含以下無電梯),,鋼筋混凝土造,0680627,73.66,3,2,2,有,無,5300000,71952,,0.0,0,含增建或未登記建物。;,RPQNMLRJNHPFFBE48CA
前鎮區,房地(土地+建物)+車位,高雄市前鎮區光華三路241~270號,17.46,商,,,1090313,土地1建物1車位1,十四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0950302,196.54000000000002,4,2,2,有,有,13000000,68412,坡道平面,28.44,1500000,,RPRNMLKLMHPFFCE08CA
前鎮區,房地(土地+建物),高雄市前鎮區文林街121~150號,5.12,商,,,1090316,土地2建物1車位0,十七層，十八層,三十九層,住宅大樓(11層含以上有電梯),住家用,見其它登記事項,0880209,143.14,3,2,2,有,有,7200000,50300,,0.0,0,,RPXNMLQKMHPFFCE56CA
前鎮區,房地(土地+建物),高雄市前鎮區新光路1~30號,0.85,商,,,1090306,土地2建物1車位0,三十七層,三十九層,套房(1房1廳1衛),住家用,見其它登記事項,0880209,39.910000000000004,1,1,1,有,無,2128000,53320,,0.0,0,,RPOOMLQKMHPFFCE38CA
前鎮區,房地(土地+建物),高雄市前鎮區瑞西街211~240號,10.24,住,,,1090329,土地1建物1車位0,一層，二層，騎樓,五層,公寓(5樓含以下無電梯),,鋼筋混凝土造,0660712,29.31,3,2,2,有,無,1000000,34118,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPSOMLQKMHPFFCE78CA
苓雅區,房地(土地+建物),高雄市苓雅區尚文街1~30號,34.0,住,,,1090320,土地2建物1車位0,一層，騎樓,四層,公寓(5樓含以下無電梯),,鋼筋混凝土造,0641215,94.72,1,1,1,有,無,6800000,71791,,0.0,0,,RPVOMLNKNHPFFBE78CA
苓雅區,房地(土地+建物),高雄市苓雅區和平一路129巷31~60號,57.0,住,,,1090320,土地1建物1車位0,全,二層,透天厝,,加強磚造,0600320,90.81,6,2,4,有,無,4030000,44378,,0.0,0,親友、員工或其他特殊關係間之交易。;含增建或未登記建物。;,RPQOMLRLMHPFFBE68CA
苓雅區,房地(土地+建物)+車位,高雄市苓雅區家齊路31~60號,35.82,住,,,1090218,土地1建物1車位2,四層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1090103,243.51,3,2,2,有,有,16550000,63632,坡道平面,35.28,3300000,,RPQOMLMLMHPFFBE18CA
苓雅區,房地(土地+建物)+車位,高雄市苓雅區家齊路31~60號,35.82,住,,,1090229,土地1建物1車位2,十五層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1090103,240.11,3,2,2,有,有,17650000,70058,坡道平面,35.28,3300000,含裝潢,RPROMLMLMHPFFBE28CA
苓雅區,房地(土地+建物)+車位,高雄市苓雅區家齊路31~60號,29.48,住,,,1090224,土地1建物1車位2,十層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1090103,193.01999999999998,3,2,2,有,有,15050000,70369,坡道平面,35.28,3950000,含裝潢,RPSOMLMLMHPFFBE38CA
苓雅區,房地(土地+建物),高雄市苓雅區福德三路31~60號,16.07,住,,,1090317,土地1建物1車位0,五層,七層,華廈(10層含以下有電梯),,鋼筋混凝土造,0670914,70.59,3,2,2,有,有,4500000,63748,,0.0,0,附傢俱,RPROMLQKMHPFFBE58CA
苓雅區,房地(土地+建物),高雄市苓雅區文山路91~120號,18.31,住,,,1090302,土地2建物1車位0,三層,五層,公寓(5樓含以下無電梯),,鋼筋混凝土造,0720315,68.25,3,2,1,有,無,2720000,39853,,0.0,0,,RPUNMLRKMHPFFBE88CA
苓雅區,房地(土地+建物),高雄市苓雅區光明街100巷1~30號,37.0,商,,,1090228,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0530927,37.05,5,2,1,有,無,2400000,64777,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPOOMLRKMHPFFBE38CA
苓雅區,土地,苓雅寮段871~900地號,280.0,住,,,1090326,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,42880000,153143,,0.0,0,,RPWNMLPKMHPFFBE88CA
前金區,房地(土地+建物)+車位,高雄市前金區民生二路181~210號,22.0,商,,,1081219,土地1建物1車位2,三十二層,三十四層,住宅大樓(11層含以上有電梯),住家用,見其它登記事項,0990602,591.1,0,0,0,無,有,60280000,99657,坡道平面,36.4,5000000,,RPTNMLPKNHPFFAE58CA
鹽埕區,房地(土地+建物),高雄市鹽埕區府北路31~60號,1.98,商,,,1090402,土地1建物1車位0,七層,十二層,套房(1房1廳1衛),,鋼筋混凝土造,0690618,22.92,1,1,1,有,有,600000,26178,,0.0,0,,RPROMLTLMHPFFAE88CA
鼓山區,房地(土地+建物)+車位,高雄市鼓山區美術南二路70巷31~60號,17.36,住,,,1090319,土地1建物1車位1,八層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0960510,120.72,3,2,2,有,有,8380000,69417,坡道機械,0.0,0,,RPQOMLRLMHPFFAE58CA
鹽埕區,房地(土地+建物),高雄市鹽埕區河西路91~120號,3.3,商,,,1090307,土地1建物1車位0,十層,十二層,套房(1房1廳1衛),,鋼筋混凝土造,0710226,41.04,1,1,1,有,有,2000000,48733,,0.0,0,,RPSNMLSLMHPFFAE78CA
鼓山區,房地(土地+建物),高雄市鼓山區華榮路398巷1~30號,78.32,住,,,1090307,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0770126,198.85,6,2,5,有,無,14500000,72919,,0.0,0,含增建或未登記建物。,RPXOMLLLMHPFFAE68CA
前金區,房地(土地+建物)+車位,高雄市前金區五福三路61~90號,8.64,商,,,1090226,土地2建物1車位1,地下一層,十六層,住宅大樓(11層含以上有電梯),,鋼筋混凝土造,0690109,186.48,2,1,1,有,有,5760000,30888,坡道平面,111.29,0,,RPWNMLMLMHPFFAE58CA
鼓山區,房地(土地+建物)+車位,高雄市鼓山區大順一路1041巷1~30號,11.14,住,,,1090225,土地1建物1車位1,十八層,二十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840707,131.37,3,2,2,有,有,6200000,47195,坡道機械,0.0,800000,含增建或未登記建物。,RPPNMLKLMHPFFAE67CA
鼓山區,房地(土地+建物),高雄市鼓山區河邊街30巷1~30號,184.0,住,,,1090116,土地2建物1車位0,全,一層,透天厝,住家用,木造,0221123,40.64,3,2,2,有,無,13500000,332185,,0.0,0,含增建或未登記建物。;,RPSNMLPKMHPFFAE38CA
