鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
樹林區,房地(土地+建物),新北市樹林區東豐街49巷22弄1~30號,129.33,工,,,1090331,土地2建物1車位0,全,三層,透天厝,住工用,鋼筋混凝土造,0830802,331.08,6,2,3,有,無,9363176,28281,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPPNMLSLMHPFFIF86DA
樹林區,房地(土地+建物)+車位,新北市樹林區學林路1~30號,23.33,住,,,1090314,土地1建物1車位1,六層,十一層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1041113,134.42000000000002,2,2,1,有,有,10750000,102532,坡道平面,45.18,1600000,含增建或未登記建物。,RPRPMLLLMHPFFIF56DA
土城區,土地,永和段481~510地號,18.55,工,,,1090312,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1975993,106523,,0.0,0,向政府機關承購之案件。;,RPWPMLNLMHPFFAF56EA
板橋區,房地(土地+建物)+車位,新北市板橋區干城路151~180號,33.39,工,,,1090306,土地1建物1車位1,六層,九層,廠辦,見其他登記事項,鋼筋混凝土造,0890114,244.29000000000002,5,2,3,有,有,16160000,66151,坡道平面,33.0,0,,RPSNMLLLNHPFFAF48EA
永和區,房地(土地+建物)+車位,新北市永和區環河東路四段1~30號,15.13,住,,,1090311,土地2建物1車位1,九層,二十八層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0891219,233.32,1,2,2,有,有,33500000,160755,坡道平面,40.48,2500000,,RPWQMLMLMHPFFHF17DA
中和區,房地(土地+建物),新北市中和區中正路751~780號,3.08,住,,,1090301,土地1建物1車位0,二十一層,二十三層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0850919,44.77,1,0,1,有,有,5700000,127317,,0.0,0,含增建或未登記建物。,RPRPMLMLMHPFFHF56DA
三重區,房地(土地+建物),新北市三重區頂崁街151~180號,42.52,住,,,1090321,土地1建物1車位0,一層，騎樓,二層,公寓(5樓含以下無電梯),住家用,加強磚造,0570510,64.17,3,1,1,有,無,7100000,110644,,0.0,0,含增建或未登記建物。,RPQQMLLLMHPFFGF98DA
蘆洲區,車位,新北市蘆洲區長樂路181~210號,0.25,住,,,1090408,土地0建物0車位1,,,其他,,,,33.54,0,0,0,有,有,1500000,,坡道平面,33.54,1500000,,RPVRMLLLMHPFFGF96DA
三重區,房地(土地+建物),新北市三重區文化南路31~60號,8.37,商,,,1090301,土地2建物1車位0,三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030711,74.76,1,2,1,有,有,11000000,147138,,0.0,0,,RPQNMLRLMHPFFGF66DA
汐止區,房地(土地+建物),新北市汐止區保長路61~90號,19.61,住,,,1090312,土地1建物1車位0,七層,七層,華廈(10層含以下有電梯),見其他登記事項,見其他登記事項,1080514,108.02,2,2,2,有,有,8500000,78689,,0.0,0,,RPPNMLPLMHPFFDF68DA
汐止區,房地(土地+建物)+車位,新北市汐止區福德一路12巷1~30號,16.99,住,,,1090402,土地1建物1車位1,三層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850215,123.32,2,2,1,有,有,8700000,70548,坡道平面,0.0,1500000,含增建或未登記建物。,RPQPMLPJNHPFFDF88DA
五股區,房地(土地+建物)+車位,新北市五股區成泰路四段1~30號,13.09,住,,,1090202,土地1建物1車位2,六層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0890212,160.67000000000002,3,2,2,有,有,9200000,57260,坡道機械,0.0,0,含增建或未登記建物。;,RPRQMLLLNHPFFBF68DA
新店區,房地(土地+建物),新北市新店區中央六街91~120號,189.76,住,,,1090115,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,,144.63,6,2,1,有,無,72000000,497822,,0.0,0,含增建或未登記建物。權利人共2人。,RPPNMLNJNHPFFCF28DA
