鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
桃園區,房地(土地+建物)+車位,桃園市桃園區力行路331~360號,27.68,住,,,1090314,土地1建物1車位1,四層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1071011,190.51999999999998,3,2,2,有,有,14880000,85212,坡道平面,35.26,1650000,,RPUNMLOJNHPFFAH78CA
桃園區,房地(土地+建物)+車位,桃園市桃園區大興西路二段139巷121~150號,22.75,住,,,1090302,土地1建物1車位1,十層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0970424,159.57,3,2,2,有,有,10500000,65802,坡道平面,31.88,0,,RPSPMLSLMHPFFAH66CA
桃園區,房地(土地+建物)+車位,桃園市桃園區力行路385巷1~30號,20.5,住,,,1090315,土地4建物1車位1,十一層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1060821,142.95999999999998,3,2,2,有,有,11400000,81140,坡道平面,24.03,1750000,,RPXOMLRLMHPFFAH96CA
桃園區,房地(土地+建物)+車位,桃園市桃園區力行路385巷1~30號,13.38,住,,,1090406,土地4建物1車位1,十四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1060821,100.53999999999999,2,2,1,有,有,7770000,77376,坡道平面,24.03,1850000,,RPSPMLRLMHPFFAH56CA
桃園區,房地(土地+建物)+車位,桃園市桃園區力行路385巷1~30號,20.5,住,,,1090331,土地4建物1車位1,十三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1060821,142.95999999999998,3,2,2,有,有,10960000,77441,坡道平面,24.03,1750000,,RPRQMLRLMHPFFAH56CA
桃園區,房地(土地+建物)+車位,桃園市桃園區大興西路二段69巷121~150號,16.63,住,,,1090216,土地2建物1車位1,六層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1000309,125.87,2,2,1,有,有,9500000,75475,坡道平面,32.44,0,,RPWNMLOLMHPFFAH09CA
桃園區,房地(土地+建物)+車位,桃園市桃園區中埔二街61~90號,8.86,住,,,1090308,土地1建物2車位1,十一層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0940425,100.72,2,1,1,有,有,8120000,80620,坡道平面,0.0,0,,RPXPMLMLMHPFFAH56CA
桃園區,房地(土地+建物)+車位,桃園市桃園區大連二街91~120號,27.32,住,,,1080429,土地2建物1車位1,二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1090205,181.35000000000002,3,2,2,有,有,9470000,60514,坡道平面,52.95,1700000,,RPPQMLMLMHPFFAH48CA
桃園區,房地(土地+建物)+車位,桃園市桃園區新埔七街1~30號,25.7,住,,,1090304,土地1建物1車位1,七層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0880118,173.36,3,2,2,有,有,7200000,41532,坡道平面,0.0,0,,RPOOMLLLMHPFFAH08CA
桃園區,房地(土地+建物),桃園市桃園區福山街62巷1~30號,20.57,住,,,1090310,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0731020,69.29,3,2,1,有,無,3770000,54409,,0.0,0,,RPXOMLMLMHPFFAH09CA
桃園區,房地(土地+建物),桃園市桃園區龍安街121~150號,10.8,商,,,1090306,土地1建物1車位0,六層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840831,116.39999999999999,3,2,2,有,有,6240000,53608,,0.0,0,,RPWPMLRKMHPFFAH86CA
桃園區,車位,桃園市桃園區藝文二街61~90號,0.95,商,,,1090118,土地0建物0車位2,,,其他,,,,45.3,0,0,0,有,有,3200000,,坡道平面,45.3,3200000,單獨車位交易。;,RPTNMLRKMHPFFAH98CA
桃園區,房地(土地+建物),桃園市桃園區春日路1111~1140號,10.19,住,,,1081206,土地1建物1車位0,六層,十四層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0890831,75.3,1,1,1,有,有,3850000,51129,,0.0,0,,RPXNMLKLMHPFFAH78CA
桃園區,房地(土地+建物)+車位,桃園市桃園區大興路290巷1~30號,16.72,住,,,1081206,土地1建物1車位1,五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020925,123.22,2,1,1,有,有,7500000,60867,坡道平面,29.34,0,,RPPOMLKLMHPFFAH08CA
桃園區,房地(土地+建物)+車位,桃園市桃園區莊敬路一段181~210號,82.51,其他,,,1090324,土地1建物1車位2,十三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0950123,405.81,4,2,3,有,有,28200000,69491,坡道平面,0.0,0,,RPRPMLKLMHPFFAH38CA
