鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
信義區,房地(土地+建物),臺北市信義區信義路五段150巷391~420號,20.34,住,,,1090311,土地1建物1車位0,一層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,69.18,3,2,1,有,無,15650000,226221,,0.0,0,含增建或未登記建物。;,RPSQMLRJNHPFFDA78CA
士林區,房地(土地+建物),臺北市士林區天母東路8巷1~30號,8.08,商,,,1090301,土地2建物1車位0,六層，陽台,7,套房(1房1廳1衛),住家用,鋼筋混凝土造,0650802,45.160000000000004,1,1,1,有,無,8450000,187112,,0.0,0,含增建或未登記建物。;,RPTPMLRKMHPFFEA88CA
士林區,房地(土地+建物)+車位,臺北市士林區福林路100巷77弄1~30號,85.11,其他,,,1090306,土地1建物1車位1,七層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0980316,216.64999999999998,4,2,2,有,有,42000000,193861,坡道平面,33.14,0,含增建或未登記建物。;,RPVPMLRKMHPFFEA09CA
士林區,房地(土地+建物)+車位,臺北市士林區福林路100巷11弄31~60號,66.84,住,,,1090118,土地1建物1車位1,三層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0980316,169.96,2,2,2,有,有,32000000,188280,坡道平面,29.74,0,含增建或未登記建物。;,RPRNMLKLMHPFFEA87CA
士林區,房地(土地+建物)+車位,臺北市士林區德行西路1~30號,78.55,工,,,1090116,土地1建物1車位3,十二層,15,廠辦,見其他登記事項,見其他登記事項,1080104,763.3399999999999,0,0,0,無,無,163060000,231630,坡道平面,93.48,7900000,,RPVNMLKLMHPFFEA28CA
士林區,房地(土地+建物),臺北市士林區承德路四段6巷61~90號,20.75,住,,,1090406,土地1建物1車位0,一層，騎樓,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0610506,56.48,3,2,1,有,無,6400000,113314,,0.0,0,親友、員工或其他特殊關係間之交易。;*親友、員工或其他特殊關係間之交易。,RPSNMLNLMHPFFEA28CA
北投區,土地,豐年段三小段301~330地號,909.0,農,,,1090314,土地3建物0車位0,,0,其他,,,,0.0,0,0,0,有,無,17320000,19054,,0.0,0,,RPWNMLOJNHPFFEA68CA
士林區,房地(土地+建物),臺北市士林區社子街112巷5弄1~30號,36.33,住,,,1090227,土地1建物1車位0,二層,3,公寓(5樓含以下無電梯),住家用,加強磚造,0621225,66.12,3,2,2,有,無,4950000,74864,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPSOMLOKNHPFFEA48CA
大安區,房地(土地+建物)+車位,臺北市大安區仁愛路四段301~330號,48.92,其他,,,1090410,土地2建物1車位2,二十一層，二十二層,22,住宅大樓(11層含以上有電梯),住家用,見使用執照,0761228,479.98,6,4,5,有,有,120000000,250010,坡道平面,0.0,0,,RPPNMLKLMHPFFFA77CA
大安區,房地(土地+建物)+車位,臺北市大安區大安路二段31~60號,120.39,住,,,1090310,土地1建物1車位1,地下一層,7,店面(店鋪),商業用,鋼筋混凝土造,0821207,420.65000000000003,0,1,4,有,有,38000000,90336,坡道機械,0.0,0,含增建或未登記建物。;,RPTNMLKLMHPFFFA18CA
大安區,房地(土地+建物)+車位,臺北市大安區敦化南路二段121~150號,15.86,其他,,,1090319,土地2建物1車位1,九層,19,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0740417,150.95,4,1,2,有,有,30000000,198741,一樓平面,0.0,0,,RPXNMLMLMHPFFFA78CA
大安區,房地(土地+建物),臺北市大安區建國南路一段301~330號,5.45,住,,,1081110,土地2建物1車位0,四層,14,套房(1房1廳1衛),住家用,鋼筋混凝土造,1070412,43.86,1,1,1,有,有,15900000,362517,,0.0,0,,RPPNMLNLMHPFFFA08CA
大安區,房地(土地+建物),臺北市大安區樂業街72巷1~30號,63.33,住,,,1090226,土地1建物1車位0,三層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0620625,116.78,3,2,1,有,無,13880000,118856,,0.0,0,,RPXNMLOLMHPFFFA98CA
大安區,房地(土地+建物)+車位,臺北市大安區杭州南路二段25巷31~60號,19.58,住,,,1051224,土地1建物1車位1,二層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1081206,170.04000000000002,2,2,2,有,無,47890000,347823,坡道平面,44.43,4200000,,RPQNMLTLMHPFFFA78CA
大安區,房地(土地+建物)+車位,臺北市大安區杭州南路二段25巷31~60號,37.96,住,,,1060316,土地1建物1車位2,五層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1081206,338.45000000000005,3,2,2,有,無,93900000,347370,坡道平面,88.86,7200000,"本案為預售,雨遮不計價",RPRNMLTLMHPFFFA88CA
大安區,房地(土地+建物)+車位,臺北市大安區杭州南路二段25巷31~60號,37.96,住,,,1060316,土地1建物1車位2,五層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1081206,338.45000000000005,3,2,2,有,無,93900000,347370,坡道平面,88.86,7200000,"本案為預售,雨遮不計價",RPSNMLTLMHPFFFA98CA
文山區,房地(土地+建物),臺北市文山區景福街265巷1~30號,30.5,商,,,1090308,土地1建物1車位0,二層，陽台,4,公寓(5樓含以下無電梯),,鋼筋混凝土造,0641211,100.73,3,2,2,有,無,14300000,141964,,0.0,0,,RPVOMLRKMHPFFAA68DA
文山區,房地(土地+建物),臺北市文山區萬美街二段31~60號,23.1,住,,,1090325,土地1建物1車位0,五層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840530,69.69,2,1,1,有,有,7700000,110489,,0.0,0,含增建或未登記建物。,RPOOMLKLMHPFFAA37DA
大安區,房地(土地+建物),臺北市大安區忠孝東路三段211~240號,22.58,住,,,1090319,土地2建物1車位0,二層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0760423,125.71000000000001,2,1,2,有,有,28000000,222735,,0.0,0,,RPTNMLNKNHPFFFA48CA
文山區,房地(土地+建物),臺北市文山區萬美街二段31~60號,14.65,住,,,1090310,土地1建物1車位0,十層,12,套房(1房1廳1衛),住家用,鋼筋混凝土造,0840830,48.35,1,0,1,有,有,5100000,105481,,0.0,0,含增建或未登記建物。,RPVOMLSLMHPFFAA88DA
文山區,房地(土地+建物),臺北市文山區興隆路三段207巷16弄1~30號,24.12,住,,,1090311,土地1建物1車位0,二層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0730830,92.4,2,2,1,有,有,9080000,98268,,0.0,0,含增建或未登記建物。,RPTOMLSLMHPFFAA68DA
文山區,車位,臺北市文山區福興路63巷4弄1~30號,0.41,住,,,1090328,土地0建物0車位1,一層,8,其他,見使用執照,鋼筋混凝土造,0860613,27.16,0,0,0,有,有,1670000,,坡道平面,27.17,1670000,,RPPNMLPLMHPFFAA87DA
萬華區,土地,龍山段二小段181~210地號,105.0,商,,,1090303,土地1建物0車位0,,0,其他,,,,0.0,0,0,0,有,無,60000000,571429,,0.0,0,含增建或未登記建物。;,RPSNMLKLMHPFFBA77DA
中山區,房地(土地+建物),臺北市中山區復興北路488巷1~30號,15.22,住,,,1090323,土地1建物2車位0,地下層,7,其他,見使用執照,鋼筋混凝土造,0721028,154.08,4,2,1,有,無,21000000,136293,,0.0,0,含增建或未登記建物。;,RPSRMLKLMHPFFCA28DA
中山區,房地(土地+建物),臺北市中山區林森北路107巷61~90號,7.53,商,,,1090316,土地1建物1車位0,七層,7,套房(1房1廳1衛),住家用,鋼筋混凝土造,0751009,40.6,1,1,1,有,有,6390000,157389,,0.0,0,含增建或未登記建物。,RPPVMLSLMHPFFCA56DA
內湖區,房地(土地+建物),臺北市內湖區康樂街181~210號,7.67,住,,,1090314,土地1建物1車位0,九層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0970331,41.910000000000004,1,1,1,有,有,5700000,136006,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPSRMLNLMHPFFCA58DA
士林區,房地(土地+建物),臺北市士林區德行東路151~180號,30.98,住,,,1090224,土地3建物1車位0,一層,11,店面(店鋪),見其他登記事項,鋼筋混凝土造,0991231,153.67,0,1,1,有,有,46000000,299343,,0.0,0,含增建或未登記建物。,RPPPMLRKMHPFFEA58DA
士林區,房地(土地+建物)+車位,臺北市士林區中山北路五段451~480號,43.01,商,,,1090302,土地1建物1車位1,六層,12,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,0920730,278.40999999999997,4,2,3,有,有,64000000,270496,坡道平面,51.05,2500000,含增建或未登記建物。,RPXOMLRKMHPFFEA66DA
大安區,房地(土地+建物)+車位,臺北市大安區忠孝東路四段151~180號,22.86,商,,,1090114,土地1建物1車位1,八層，陽台,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0651027,200.44,3,2,2,有,有,46380000,273504,坡道平面,43.66,3500000,含增建或未登記建物。,RPPOMLMLMHPFFFA18DA
士林區,房地(土地+建物),臺北市士林區通河西街二段121~150號,56.75,住,,,1090408,土地1建物1車位0,四層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0660909,101.96,3,2,1,有,無,7934350,77818,,0.0,0,親友、員工或其他特殊關係間之交易。;含增建或未登記建物。;,RPRNMLOLMHPFFEA38DA
大安區,房地(土地+建物),臺北市大安區信義路三段147巷15弄1~30號,26.29,住,,,1090309,土地1建物1車位0,六層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0680915,124.13,3,2,2,有,無,36680000,295497,,0.0,0,含增建或未登記建物。,RPTPMLSLMHPFFFA66DA
大安區,房地(土地+建物),臺北市大安區延吉街91~120號,13.08,商,,,1090315,土地3建物1車位0,三層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0730904,67.74,2,2,1,有,無,16900000,249483,,0.0,0,含增建或未登記建物。,RPPNMLQLMHPFFFA48DA
大安區,房地(土地+建物),臺北市大安區和平東路二段311巷43弄1~30號,24.93,住,,,1090308,土地1建物1車位0,八層,17,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0740522,127.0,3,2,2,有,有,26100000,205512,,0.0,0,含增建或未登記建物。,RPQNMLMJNHPFFFA08DA
北投區,房地(土地+建物),臺北市北投區中山路31~60號,1.44,住,,,1090330,土地8建物1車位0,十層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0730419,8.11,1,0,1,有,有,200000,24661,,0.0,0,受債權債務影響或債務抵償之交易。;,RPOPMLOLMHPFFEA28DA
北投區,房地(土地+建物)+車位,臺北市北投區文林北路75巷31~60號,47.73,住,,,1090320,土地1建物1車位1,四層,13,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1061117,191.3,3,2,2,有,有,26700000,164001,坡道平面,43.74,2500000,,RPOPMLRLMHPFFEA58DA
北投區,房地(土地+建物),臺北市北投區西園街1~30號,153.7,其他,,,1090307,土地2建物1車位0,全,1,透天厝,住家用,磚造,0510920,48.86,4,2,1,有,無,12000000,245600,,0.0,0,含增建或未登記建物。,RPOPMLLLMHPFFEA97DA
士林區,房地(土地+建物)+車位,臺北市士林區承德路四段195巷1~30號,41.77,住,,,1090218,土地1建物1車位1,八層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0970925,188.36,4,2,2,有,有,41580000,220748,坡道平面,0.0,2500000,,RPXOMLMLMHPFFEA88DA
大安區,房地(土地+建物),臺北市大安區仁愛路四段61~90號,6.89,其他,,,1090302,土地2建物1車位0,五層,14,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,,70.9,2,1,1,有,有,22660000,319605,,0.0,0,含增建或未登記建物。;,RPQOMLNLMHPFFFA38DA
大安區,房地(土地+建物),臺北市大安區羅斯福路三段269巷1~30號,51.5,住,,,1090315,土地1建物1車位0,三層,4,公寓(5樓含以下無電梯),住家用,加強磚造,0571205,145.4,4,2,2,有,無,26500000,182256,,0.0,0,含增建或未登記建物。,RPPNMLLLMHPFFFA97DA
大安區,車位,臺北市大安區忠孝東路四段216巷40弄1~30號,3.04,住,,,1090407,土地0建物0車位1,見其他登記事項,7,其他,見使用執照,鋼筋混凝土造,0670519,33.42,0,0,0,有,有,3500000,,坡道平面,0.0,3500000,,RPUNMLLLMHPFFFA48DA
大安區,房地(土地+建物),臺北市大安區泰順街26巷1~30號,17.58,住,,,1090308,土地1建物1車位0,一層,5,店面(店鋪),商業用,鋼筋混凝土造,0730616,84.21000000000001,2,2,2,有,無,25000000,296877,,0.0,0,含增建或未登記建物。;,RPWOMLLLMHPFFFA78DA
松山區,房地(土地+建物),臺北市松山區市民大道四段151~180號,70.0,住,,,1081227,土地1建物1車位0,全,2,透天厝,,加強磚造,,101.4,1,3,4,有,無,48000000,473373,,0.0,0,含增建或未登記建物。,RPSPMLRLMHPFFDA88DA
南港區,房地(土地+建物),臺北市南港區研究院路二段31~60號,26.95,住,,,1090314,土地1建物1車位0,五層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,117.44000000000001,6,4,2,有,無,14880000,126703,,0.0,0,含增建或未登記建物。,RPPOMLNLMHPFFDA08DA
內湖區,房地(土地+建物)+車位,臺北市內湖區民權東路六段180巷42弄1~30號,12.99,商,,,1090324,土地1建物1車位1,九層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1070718,171.82,3,2,2,有,有,29280000,204771,坡道平面,41.04,2500000,含增建或未登記建物。,RPWRMLLLMHPFFCA78DA
中山區,房地(土地+建物)+車位,臺北市中山區臺北市中山區遼寧街116巷1~30號,9.25,住,,,1090317,土地1建物1車位1,一層,7,店面(店鋪),商業用,鋼筋混凝土造,0730806,94.3,1,1,1,有,無,25470000,453730,坡道平面,40.81,1200000,親友、員工或其他特殊關係間之交易。;,RPVNMLMLMHPFFCA38DA
內湖區,房地(土地+建物),臺北市內湖區金龍路222巷1~30號,11.87,住,,,1090321,土地1建物1車位0,十一層,12,套房(1房1廳1衛),住家用,鋼筋混凝土造,0821213,37.39,1,1,1,有,有,7350000,196577,,0.0,0,含增建或未登記建物。,RPXUMLSLMHPFFCA27DA
南港區,房地(土地+建物),臺北市南港區福德街339巷5弄1~30號,32.56,住,,,1090205,土地2建物1車位0,三層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0660131,72.9,3,1,1,有,無,8111000,111262,,0.0,0,,RPROMLKLMHPFFDA97DA
南港區,土地,麗山段二小段211~240地號,570.0,其他,,,1090320,土地1建物0車位0,,0,其他,,,,0.0,0,0,0,有,無,320000,561,,0.0,0,,RPTOMLLLMHPFFDA28DA
萬華區,房地(土地+建物)+車位,臺北市萬華區康定路31~60號,9.25,商,,,1090112,土地1建物1車位1,三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1000422,135.93,2,2,2,有,有,24200000,179920,坡道機械,11.43,1800000,,RPSQMLLLMHPFFBA18DA
大同區,房地(土地+建物)+車位,臺北市大同區承德路三段211~240號,59.72,商,,,1081209,土地2建物1車位3,十二層,13,辦公商業大樓,商業用,鋼筋混凝土造,0830629,526.4,0,2,0,有,有,79600000,172213,坡道平面,105.99,7200000,含增建或未登記建物。另有三室。,RPSOMLOLMHPFFBA28DA
文山區,房地(土地+建物)+車位,臺北市文山區景華街128巷2弄1~30號,24.45,住,,,1090202,土地1建物1車位1,七層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1040430,110.98,3,2,2,有,有,20660000,192369,升降機械,11.38,1500000,,RPSOMLKLMHPFFAA77DA
大安區,房地(土地+建物),臺北市大安區仁愛路四段71巷1~30號,19.78,住,,,1090314,土地1建物1車位0,六層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0610816,70.55,3,2,2,有,無,17700000,250886,,0.0,0,受債權債務影響或債務抵償之交易。;,RPUNMLNKNHPFFFA58CA
大安區,車位,臺北市大安區瑞安街222巷31~60號,0.06,住,,,1090406,土地0建物0車位1,地下二層,6,其他,停車空間,鋼筋混凝土造,0910110,36.4,0,0,0,有,有,1000000,,升降平面,0.0,1000000,親友、員工或其他特殊關係間之交易。;單獨車位交易。;,RPOPMLSJNHPFFFA58CA
大安區,房地(土地+建物),臺北市大安區安居街31~60號,25.91,住,,,1090205,土地1建物1車位0,四層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0671017,87.63,3,2,2,有,無,13500000,154057,,0.0,0,,RPPOMLLLMHPFFFA97CA
大安區,房地(土地+建物),臺北市大安區信義路四段31~60號,4.55,住,,,1090325,土地2建物1車位0,二層,6,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,0600301,26.66,1,1,1,有,無,6750000,253188,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPSOMLLLMHPFFFA28CA
大安區,房地(土地+建物),臺北市大安區和平東路三段91~120號,4.35,商,,,1090311,土地2建物1車位0,七層,12,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土造,0930409,39.25,0,1,1,有,有,11700000,298089,,0.0,0,含增建或未登記建物。;,RPXOMLLLMHPFFFA78CA
大安區,房地(土地+建物),臺北市大安區通化街200巷1~30號,24.62,住,,,1090401,土地1建物1車位0,一層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,136.38,3,1,1,有,無,38000000,278633,,0.0,0,,RPPOMLOJNHPFFFA18CA
大安區,房地(土地+建物)+車位,臺北市大安區基隆路二段181~210號,4.12,商,,,1090409,土地1建物1車位1,十一層,14,套房(1房1廳1衛),住家用,鋼筋混凝土造,0980109,61.28,1,1,1,有,有,3500000,57124,升降機械,0.0,0,親友、員工或其他特殊關係間之交易。;二等親買賣,RPOOMLKLMHPFFFA77CA
大安區,土地,辛亥段三小段541~570地號,31.0,其他,,,1090410,土地1建物0車位0,,0,其他,,,,0.0,0,0,0,有,無,1120000,36129,,0.0,0,包含公共設施保留地之交易。;,RPTNMLLLMHPFFFA28CA
士林區,房地(土地+建物),臺北市士林區中山北路七段124巷1~30號,36.0,住,,,1090322,土地1建物1車位0,五層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0721128,109.07,3,2,2,有,無,13750000,126066,,0.0,0,含增建或未登記建物。;,RPWNMLPKNHPFFEA88CA
士林區,房地(土地+建物),臺北市士林區通河東街二段20巷1~30號,47.8,住,,,1090221,土地2建物1車位0,一層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0631211,115.16,3,2,1,有,有,16800000,145884,,0.0,0,,RPSNMLTJNHPFFEA78CA
北投區,房地(土地+建物),臺北市北投區溫泉路61~90號,4.66,其他,,,1090310,土地1建物1車位0,地下一層,7,套房(1房1廳1衛),商業用,鋼筋混凝土造,0700218,38.45,0,0,0,無,有,2700000,70221,,0.0,0,,RPWOMLLLMHPFFEA58CA
北投區,房地(土地+建物)+車位,臺北市北投區同德街1~30號,15.45,住,,,1090314,土地1建物1車位1,二層,15,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0940923,89.39,2,2,2,有,有,16600000,185703,坡道機械,6.66,0,,RPRNMLMLMHPFFEA08CA
北投區,土地,豐年段一小段271~300地號,141.4,農,,,1090410,土地1建物0車位0,,0,其他,,,,0.0,0,0,0,有,無,3892388,27527,,0.0,0,連前持分登記,RPOPMLKLMHPFFEA77CA
北投區,房地(土地+建物)+車位,臺北市北投區福美路181~210號,47.49,住,,,1090407,土地1建物1車位1,十二層,13,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1061114,194.76,4,2,2,有,有,18000000,92421,坡道平面,43.04,0,,RPRPMLKLMHPFFEA08CA
士林區,房地(土地+建物)+車位,臺北市士林區中正路655巷1~30號,22.62,住,,,1090320,土地1建物1車位1,十二層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030606,153.64,3,2,2,有,有,20800000,135381,坡道平面,30.52,0,,RPPOMLMLMHPFFEA97CA
北投區,房地(土地+建物),臺北市北投區石牌路一段166巷43弄1~30號,19.32,住,,,1090319,土地1建物1車位0,三層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0971217,97.37,2,1,1,有,有,17300000,177673,,0.0,0,含增建或未登記建物。;,RPTOMLMLMHPFFEA38CA
士林區,建物,臺北市士林區中山北路七段31~60號,0.0,,,,1090311,土地0建物1車位0,四層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0631128,81.09,2,2,2,有,無,4000000,49328,,0.0,0,僅建物移轉之交易。,RPVOMLMLMHPFFEA58CA
士林區,房地(土地+建物)+車位,臺北市士林區天母東路43巷4弄1~30號,34.7,商,,,1090303,土地1建物1車位1,二層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0690325,171.03,3,2,1,有,有,29100000,170146,坡道平面,0.0,0,,RPSPMLMLMHPFFEA38CA
士林區,房地(土地+建物)+車位,臺北市士林區承德路四段195巷1~30號,60.49,住,,,1090224,土地1建物1車位1,十層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0970925,257.58,4,2,3,有,有,54000000,209644,坡道平面,0.0,0,含增建或未登記建物。;,RPTNMLLLMHPFFEA18CA
北投區,房地(土地+建物),臺北市北投區大度路三段301巷128弄1~30號,48.91,住,,,1090305,土地1建物1車位0,三層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0740126,133.32000000000002,4,2,2,有,無,11800000,88509,,0.0,0,含增建或未登記建物。;,RPXNMLLLMHPFFEA58CA
北投區,房地(土地+建物),臺北市北投區中央北路三段252巷7弄1~30號,22.52,住,,,1090307,土地2建物1車位0,三層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0730808,84.94,3,2,1,有,無,7660000,90181,,0.0,0,含增建或未登記建物。;,RPPOMLLLMHPFFEA87CA
松山區,房地(土地+建物),臺北市松山區新東街66巷1~30號,32.88,住,,,1080904,土地1建物1車位0,陽台，四層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,90.24,3,1,1,有,無,14000000,155142,,0.0,0,,RPRPMLQJNHPFFDA48CA
松山區,房地(土地+建物),臺北市松山區南京東路三段335巷1~30號,7.4,住,,,1090403,土地1建物1車位0,六層,7,套房(1房1廳1衛),住家用,鋼筋混凝土造,0750321,46.89,1,1,1,有,有,9200000,196204,,0.0,0,陽台外推,RPRQMLRJNHPFFDA68CA
信義區,房地(土地+建物)+車位,臺北市信義區永吉路278巷2弄1~30號,20.46,商,,,1090226,土地2建物1車位1,六層,7,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1071130,101.85,0,0,0,無,無,17750000,174276,塔式車位,0.0,0,,RPROMLSKNHPFFDA68CA
南港區,房地(土地+建物),臺北市南港區成福路194巷1~30號,11.2,住,,,1090323,土地1建物1車位0,八層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1030314,58.39,2,2,1,有,有,11800000,202089,,0.0,0,含增建或未登記建物。;,RPRNMLKMMHPFFDA87CA
南港區,房地(土地+建物),臺北市南港區南港路三段301~330號,10.84,商,,,1090207,土地1建物1車位0,五層,11,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1070822,75.53,0,0,0,無,有,16490000,218324,,0.0,0,,RPRPMLNLMHPFFDA28CA
南港區,房地(土地+建物),臺北市南港區南港路三段301~330號,13.04,商,,,1090203,土地1建物1車位0,五層,11,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1070822,91.19,0,0,0,無,有,20380000,223489,,0.0,0,,RPSPMLNLMHPFFDA38CA
信義區,房地(土地+建物),臺北市信義區忠孝東路五段451~480號,6.77,商,,,1090329,土地3建物1車位0,七層,11,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0941006,40.22,1,1,2,有,有,14000000,348086,,0.0,0,含增建或未登記建物。;,RPSOMLLLMHPFFDA08CA
松山區,房地(土地+建物),臺北市松山區長春路421~450號,15.09,商,,,1090229,土地2建物1車位0,六層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0680123,79.27,2,2,1,有,有,17000000,214457,,0.0,0,含增建或未登記建物。;,RPVOMLLLMHPFFDA38CA
信義區,房地(土地+建物),臺北市信義區忠孝東路五段295巷1~30號,9.99,住,,,1090309,土地1建物1車位0,三層,5,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土造,0930901,27.93,0,1,1,有,無,8300000,297172,,0.0,0,含增建或未登記建物。;,RPWOMLLLMHPFFDA48CA
南港區,房地(土地+建物)+車位,臺北市南港區南港路三段301~330號,11.09,商,,,1090302,土地1建物1車位1,六層,11,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1070822,106.30000000000001,0,0,0,無,有,19900000,239640,其他,30.77,1800000,總價已含車位價款180萬,RPVNMLMLMHPFFDA38CA
南港區,房地(土地+建物)+車位,臺北市南港區南港路三段301~330號,13.47,商,,,1090312,土地1建物1車位1,四層,11,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1070822,122.97,0,0,0,無,有,22200000,221258,其他,30.77,1800000,總價已含車位款180萬,RPWNMLMLMHPFFDA48CA
南港區,房地(土地+建物)+車位,臺北市南港區經貿二路157巷36弄61~90號,26.84,住,,,1090314,土地1建物1車位1,六層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1030224,178.23,3,2,2,有,有,35000000,196375,坡道平面,38.28,0,,RPVQMLKLMHPFFDA48CA
信義區,車位,臺北市信義區信義路五段121~150號,0.66,住,,,1090322,土地0建物0車位1,一層,19,其他,見其他登記事項,見其他登記事項,0951229,32.68000000000001,0,0,0,有,有,2520000,,坡道平面,32.68,2520000,,RPWPMLKLMHPFFDA48CA
南港區,土地,中南段二小段271~300地號,2.0,其他,,,1090408,土地1建物0車位0,,0,其他,,,,0.0,0,0,0,有,無,225600,112800,,0.0,0,包含公共設施保留地之交易。;,RPXPMLKLMHPFFDA58CA
南港區,土地,中南段二小段271~300地號,3.0,其他,,,1090408,土地1建物0車位0,,0,其他,,,,0.0,0,0,0,有,無,338400,112800,,0.0,0,包含公共設施保留地之交易。;,RPOQMLKLMHPFFDA77CA
中山區,房地(土地+建物)+車位,臺北市中山區敬業三路162巷61~90號,47.09,住,,,1090307,土地1建物1車位1,五層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0890628,155.72,3,1,2,有,有,24800000,159260,坡道平面,0.0,0,,RPUNMLSLMHPFFCA78CA
內湖區,房地(土地+建物),臺北市內湖區民權東路六段123巷21弄31~60號,127.27,住,,,1090227,土地1建物1車位0,全,4,透天厝,見使用執照,鋼筋混凝土造,0880120,250.73,5,2,4,有,有,38000000,151557,,0.0,0,含增建或未登記建物。;,RPWNMLMLMHPFFCA38CA
中山區,房地(土地+建物)+車位,臺北市中山區中山北路二段31~60號,35.04,商,,,1090221,土地1建物1車位1,十二層,12,辦公商業大樓,商業用,鋼筋混凝土造,0761103,427.45000000000005,8,1,0,有,有,86000000,201193,坡道平面,34.84,0,含增建或未登記建物。;,RPQPMLMLMHPFFCA97CA
